,DMA Rank,dma,facility_id,Call Sign,Channel,Facility Service,Interference2,population,Volume3,Scaled Volume4,p_open,Move to Low VHF,Move to High VHF,pre_auction_band
1223,77,"Toledo, OH",6568,WBGU-TV,27,DT,121,1342660.0,12746,209004,188103600.0,"$141,077,700 ","$75,241,440 ",UHF
1224,77,"Toledo, OH",66285,WGTE-TV,29,DT,138,2207703.0,17455,286213,257591700.0,"$193,193,775 ","$103,036,680 ",UHF
1225,77,"Toledo, OH",17076,WLMB,5,DT,149,2308638.0,18547,304124,68427900.0,,,LVHF
1226,77,"Toledo, OH",51913,WMNT-CD,48,DC,110,738020.0,9010,147744,132969600.0,"$99,727,200 ","$53,187,840 ",UHF
1227,77,"Toledo, OH",73354,WNWO-TV,49,DT,132,2210444.0,17082,280095,252085500.0,"$189,064,125 ","$100,834,200 ",UHF
1228,77,"Toledo, OH",13992,WTOL,11,DT,158,4153203.0,25617,420048,226825920.0,"$132,315,120 ",,HVHF
1229,77,"Toledo, OH",74150,WTVG,13,DT,156,4222650.0,25666,420857,227262780.0,"$132,569,955 ",,HVHF
1230,77,"Toledo, OH",19190,WUPW,46,DT,133,2068541.0,16587,271980,244782000.0,"$183,586,500 ","$97,912,800 ",UHF
1231,78,"Columbia, SC",19199,WACH,48,DT,105,1294056.0,11657,191139,172025100.0,"$129,018,825 ","$68,810,040 ",UHF
1232,78,"Columbia, SC",13990,WIS,10,DT,156,2300486.0,18944,310636,167743440.0,"$97,850,340 ",,HVHF
1233,78,"Columbia, SC",40902,WKTC,39,DT,101,1307305.0,11491,188421,169578900.0,"$127,184,175 ","$67,831,560 ",UHF
1234,78,"Columbia, SC",37176,WLTX,17,DT,116,1482561.0,13114,215038,193534200.0,"$145,150,650 ","$77,413,680 ",UHF
1235,78,"Columbia, SC",60963,WOLO-TV,8,DT,163,2561766.0,20434,335076,180941040.0,"$105,548,940 ",,HVHF
1236,78,"Columbia, SC",61012,WRJA-TV,28,DT,113,1102010.0,11159,182983,164684700.0,"$123,513,525 ","$65,873,880 ",UHF
1237,78,"Columbia, SC",61013,WRLK-TV,32,DT,114,1206701.0,11729,192323,173090700.0,"$129,818,025 ","$69,236,280 ",UHF
1238,78,"Columbia, SC",136750,WZRB,47,DT,63,774025.0,6983,114506,103055400.0,"$77,291,550 ","$41,222,160 ",UHF
1239,79,"Huntsville-Decatur-Florence, AL",67020,W17DJ-D,17,DC,64,580348.0,6094,99934,89940600.0,"$67,455,450 ","$35,976,240 ",UHF
1240,79,"Huntsville-Decatur-Florence, AL",57292,WAAY-TV,32,DT,144,1424256.0,14321,234831,211347900.0,"$158,510,925 ","$84,539,160 ",UHF
1241,79,"Huntsville-Decatur-Florence, AL",591,WAFF,48,DT,102,1096592.0,10576,173421,156078900.0,"$117,059,175 ","$62,431,560 ",UHF
1242,79,"Huntsville-Decatur-Florence, AL",715,WFIQ,22,DT,148,543677.0,8970,147089,132380100.0,"$99,285,075 ","$52,952,040 ",UHF
1243,79,"Huntsville-Decatur-Florence, AL",65128,WHDF,14,DT,153,1227055.0,13702,224676,202208400.0,"$151,656,300 ","$80,883,360 ",UHF
1244,79,"Huntsville-Decatur-Florence, AL",713,WHIQ,24,DT,135,1208732.0,12774,209465,188518500.0,"$141,388,875 ","$75,407,400 ",UHF
1245,79,"Huntsville-Decatur-Florence, AL",48693,WHNT-TV,19,DT,127,1430359.0,13478,221006,198905400.0,"$149,179,050 ","$79,562,160 ",UHF
1246,79,"Huntsville-Decatur-Florence, AL",3086,WTZT-CD,11,DC,67,616333.0,6426,105372,56900880.0,"$33,192,180 ",,HVHF
1247,79,"Huntsville-Decatur-Florence, AL",28119,WZDX,41,DT,131,1425390.0,13665,224069,201662100.0,"$151,246,575 ","$80,664,840 ",UHF
1248,80,"Portland-Auburn, ME",39659,WCBB,10,DT,59,895189.0,7267,119169,64351260.0,"$37,538,235 ",,HVHF
1249,80,"Portland-Auburn, ME",39664,WCSH,44,DT,97,1410274.0,11696,191786,172607400.0,"$129,455,550 ","$69,042,960 ",UHF
1250,80,"Portland-Auburn, ME",25683,WGME-TV,38,DT,89,1177835.0,10239,167887,151098300.0,"$113,323,725 ","$60,439,320 ",UHF
1251,80,"Portland-Auburn, ME",39656,WMEA-TV,45,DT,68,711970.0,6958,114094,102684600.0,"$77,013,450 ","$41,073,840 ",UHF
1252,80,"Portland-Auburn, ME",73288,WMTW,8,DT,91,1560038.0,11915,195374,105501960.0,"$61,542,810 ",,HVHF
1253,80,"Portland-Auburn, ME",84088,WPFO,23,DT,66,843964.0,7463,122381,110142900.0,"$82,607,175 ","$44,057,160 ",UHF
1254,80,"Portland-Auburn, ME",48408,WPME,35,DT,52,651861.0,5822,95468,85921200.0,"$64,440,900 ","$34,368,480 ",UHF
1255,80,"Portland-Auburn, ME",53065,WPXT,43,DT,53,650820.0,5873,96305,86674500.0,"$65,005,875 ","$34,669,800 ",UHF
1256,81,"Madison, WI",67000,W23BW-D,23,DC,93,546671.0,7130,116919,105227100.0,"$78,920,325 ","$42,090,840 ",UHF
1257,81,"Madison, WI",26025,WBUW,32,DT,138,1391599.0,13858,227235,204511500.0,"$153,383,625 ","$81,804,600 ",UHF
1258,81,"Madison, WI",6096,WHA-TV,20,DT,126,1481163.0,13661,224009,201608100.0,"$151,206,075 ","$80,643,240 ",UHF
1259,81,"Madison, WI",65143,WISC-TV,50,DT,143,1739289.0,15771,258603,232742700.0,"$174,557,025 ","$93,097,080 ",UHF
1260,81,"Madison, WI",64545,WKOW,26,DT,143,1783665.0,15971,261881,235692900.0,"$176,769,675 ","$94,277,160 ",UHF
1261,81,"Madison, WI",10221,WMSN-TV,49,DT,125,1531049.0,13834,226845,204160500.0,"$153,120,375 ","$81,664,200 ",UHF
1262,81,"Madison, WI",6870,WMTV,19,DT,127,1475099.0,13687,224436,201992400.0,"$151,494,300 ","$80,796,960 ",UHF
1263,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,19593,KBSI,22,DT,83,750863.0,7894,129449,116504100.0,"$87,378,075 ","$46,601,640 ",UHF
1264,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,592,KFVS-TV,12,DT,79,773710.0,7818,128198,69226920.0,"$40,382,370 ",,HVHF
1265,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,73998,KPOB-TV,15,DT,73,143649.0,3238,53100,47790000.0,"$35,842,500 ","$19,116,000 ",UHF
1266,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,39561,WDKA,49,DT,83,618675.0,7166,117503,105752700.0,"$79,314,525 ","$42,301,080 ",UHF
1267,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,34174,WKMU,36,DT,75,325354.0,4940,81001,72900900.0,"$54,675,675 ","$29,160,360 ",UHF
1268,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,65758,WKPD,41,DT,80,241336.0,4394,72050,64845000.0,"$48,633,750 ","$25,938,000 ",UHF
1269,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,51991,WPSD-TV,32,DT,120,875978.0,10253,168119,151307100.0,"$113,480,325 ","$60,522,840 ",UHF
1270,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,73999,WSIL-TV,34,DT,106,669094.0,8422,138094,124284600.0,"$93,213,450 ","$49,713,840 ",UHF
1271,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,4297,WSIU-TV,8,DT,124,1200168.0,12199,200037,108019980.0,"$63,011,655 ",,HVHF
1272,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,67786,WTCT,17,DT,93,583531.0,7367,120796,108716400.0,"$81,537,300 ","$43,486,560 ",UHF
1273,82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,32216,WUWT-CD,26,DC,50,85719.0,2070,33947,30552300.0,"$22,914,225 ","$12,220,920 ",UHF
1274,83,"Shreveport, LA",38497,KADO-CD,40,DC,44,390454.0,4145,67966,61169400.0,"$45,877,050 ","$24,467,760 ",UHF
1275,83,"Shreveport, LA",70420,KBXS-CD,50,CA,28,200731.0,2371,38875,34987500.0,"$26,240,625 ","$13,995,000 ",UHF
1277,83,"Shreveport, LA",38591,KLTS-TV,24,DT,87,881576.0,8758,143605,129244500.0,"$96,933,375 ","$51,697,800 ",UHF
1278,83,"Shreveport, LA",12525,KMSS-TV,34,DT,92,1064254.0,9895,162254,146028600.0,"$109,521,450 ","$58,411,440 ",UHF
1279,83,"Shreveport, LA",81507,KPXJ,21,DT,78,1000174.0,8833,144832,130348800.0,"$97,761,600 ","$52,139,520 ",UHF
1280,83,"Shreveport, LA",73706,KSHV-TV,44,DT,83,933133.0,8801,144308,129877200.0,"$97,407,900 ","$51,950,880 ",UHF
1281,83,"Shreveport, LA",70482,KSLA,17,DT,81,994000.0,8973,147135,132421500.0,"$99,316,125 ","$52,968,600 ",UHF
1282,83,"Shreveport, LA",35648,KTAL-TV,15,DT,98,1107513.0,10418,170831,153747900.0,"$115,310,925 ","$61,499,160 ",UHF
1283,83,"Shreveport, LA",35652,KTBS-TV,28,DT,103,1139475.0,10834,177644,159879600.0,"$119,909,700 ","$63,951,840 ",UHF
1284,84,"Syracuse, NY",15567,W16AX-D,16,DC,49,77751.0,1952,32006,28805400.0,"$21,604,050 ","$11,522,160 ",UHF
1285,84,"Syracuse, NY",53734,WCNY-TV,25,DT,127,1280002.0,12750,209067,188160300.0,"$141,120,225 ","$75,264,120 ",UHF
1286,84,"Syracuse, NY",629,WHSU-CD,51,DC,89,512428.0,6753,110736,99662400.0,"$74,746,800 ","$39,864,960 ",UHF
1287,84,"Syracuse, NY",14312,WIXT-CD,40,DC,67,456130.0,5528,90649,81584100.0,"$61,188,075 ","$32,633,640 ",UHF
1288,84,"Syracuse, NY",34329,WNYI,20,DT,208,631646.0,11462,187952,169156800.0,"$126,867,600 ","$67,662,720 ",UHF
1289,84,"Syracuse, NY",58725,WNYS-TV,44,DT,143,1443951.0,14370,235626,212063400.0,"$159,047,550 ","$84,825,360 ",UHF
1290,84,"Syracuse, NY",14315,WONO-CD,34,DC,71,506463.0,5997,98329,88496100.0,"$66,372,075 ","$35,398,440 ",UHF
1291,84,"Syracuse, NY",64352,WSPX-TV,15,DT,126,1037998.0,11436,187527,168774300.0,"$126,580,725 ","$67,509,720 ",UHF
1292,84,"Syracuse, NY",21252,WSTM-TV,24,DT,162,1376354.0,14932,244851,220365900.0,"$165,274,425 ","$88,146,360 ",UHF
1293,84,"Syracuse, NY",73113,WSYR-TV,17,DT,135,1235720.0,12916,211790,190611000.0,"$142,958,250 ","$76,244,400 ",UHF
1294,84,"Syracuse, NY",40758,WSYT,19,DT,175,1630286.0,16891,276968,249271200.0,"$186,953,400 ","$99,708,480 ",UHF
1295,84,"Syracuse, NY",34341,WTKO-CD,36,DC,81,435668.0,5940,97409,87668100.0,"$65,751,075 ","$35,067,240 ",UHF
1296,84,"Syracuse, NY",74151,WTVH,47,DT,142,1274569.0,13453,220600,198540000.0,"$148,905,000 ","$79,416,000 ",UHF
1297,84,"Syracuse, NY",617,WTVU-CD,22,DC,83,577585.0,6924,113534,102180600.0,"$76,635,450 ","$40,872,240 ",UHF
1298,85,"Champaign-Springfield-Decatur, IL",70852,WAND,17,DT,160,1381652.0,14868,243803,219422700.0,"$164,567,025 ","$87,769,080 ",UHF
1299,85,"Champaign-Springfield-Decatur, IL",16363,WBUI,22,DT,95,981606.0,9657,158347,142512300.0,"$106,884,225 ","$57,004,920 ",UHF
1300,85,"Champaign-Springfield-Decatur, IL",70428,WBXC-CD,46,CA,31,145454.0,2123,34820,31338000.0,"$23,503,500 ","$12,535,200 ",UHF
1301,85,"Champaign-Springfield-Decatur, IL",69544,WCCU,26,DT,96,395080.0,6159,100985,90886500.0,"$68,164,875 ","$36,354,600 ",UHF
1302,85,"Champaign-Springfield-Decatur, IL",42124,WCIA,48,DT,112,794667.0,9434,154697,139227300.0,"$104,420,475 ","$55,690,920 ",UHF
1303,85,"Champaign-Springfield-Decatur, IL",42116,WCIX,13,DT,74,542914.0,6338,103935,56124900.0,"$32,739,525 ",,HVHF
1304,85,"Champaign-Springfield-Decatur, IL",18301,WEIU-TV,50,DT,109,462692.0,7102,116450,104805000.0,"$78,603,750 ","$41,922,000 ",UHF
1305,85,"Champaign-Springfield-Decatur, IL",25684,WICD,41,DT,128,959886.0,11084,181758,163582200.0,"$122,686,650 ","$65,432,880 ",UHF
1306,85,"Champaign-Springfield-Decatur, IL",25686,WICS,42,DT,104,992308.0,10159,166579,149921100.0,"$112,440,825 ","$59,968,440 ",UHF
1307,85,"Champaign-Springfield-Decatur, IL",68939,WILL-TV,9,DT,134,1098141.0,12131,198912,107412480.0,"$62,657,280 ",,HVHF
1308,85,"Champaign-Springfield-Decatur, IL",62009,WRSP-TV,44,DT,104,901891.0,9685,158808,142927200.0,"$107,195,400 ","$57,170,880 ",UHF
1309,85,"Champaign-Springfield-Decatur, IL",70536,WSEC,15,DT,92,511647.0,6861,112502,101251800.0,"$75,938,850 ","$40,500,720 ",UHF
1311,86,"Harlingen-Weslaco-Brownsville-McAllen, TX",34457,KGBT-TV,31,DT,21,1208795.0,5038,82616,74354400.0,"$55,765,800 ","$29,741,760 ",UHF
1312,86,"Harlingen-Weslaco-Brownsville-McAllen, TX",12913,KLUJ-TV,34,DT,29,1195751.0,5889,96560,86904000.0,"$65,178,000 ","$34,761,600 ",UHF
1313,86,"Harlingen-Weslaco-Brownsville-McAllen, TX",56079,KMBH,38,DT,22,1225737.0,5193,85151,76635900.0,"$57,476,925 ","$30,654,360 ",UHF
1314,86,"Harlingen-Weslaco-Brownsville-McAllen, TX",69692,KNVO,49,DT,28,1241032.0,5895,96661,86994900.0,"$65,246,175 ","$34,797,960 ",UHF
1315,86,"Harlingen-Weslaco-Brownsville-McAllen, TX",43328,KRGV-TV,13,DT,27,1246705.0,5802,95136,51373440.0,"$29,967,840 ",,HVHF
1317,86,"Harlingen-Weslaco-Brownsville-McAllen, TX",28280,KTFV-CD,48,DC,24,951645.0,4779,78365,70528500.0,"$52,896,375 ","$28,211,400 ",UHF
1318,86,"Harlingen-Weslaco-Brownsville-McAllen, TX",62354,KTLM,40,DT,35,1014182.0,5958,97695,87925500.0,"$65,944,125 ","$35,170,200 ",UHF
1319,86,"Harlingen-Weslaco-Brownsville-McAllen, TX",12523,KVEO-TV,24,DT,26,1244504.0,5688,93275,83947500.0,"$62,960,625 ","$33,579,000 ",UHF
1321,87,"Waco-Temple-Bryan, TX",65301,KAMU-TV,12,DT,70,323439.0,4758,78023,42132420.0,"$24,577,245 ",,HVHF
1322,87,"Waco-Temple-Bryan, TX",6669,KBTX-TV,50,DT,113,4045828.0,21382,350608,315547200.0,"$236,660,400 ","$126,218,880 ",UHF
1323,87,"Waco-Temple-Bryan, TX",10245,KCEN-TV,9,DT,128,1558805.0,14125,231622,125075880.0,"$72,960,930 ",,HVHF
1324,87,"Waco-Temple-Bryan, TX",9754,KNCT,46,DT,127,2191113.0,16681,273535,246181500.0,"$184,636,125 ","$98,472,600 ",UHF
1325,87,"Waco-Temple-Bryan, TX",168452,KPLE-CD,30,DC,64,398560.0,5051,82816,74534400.0,"$55,900,800 ","$29,813,760 ",UHF
1326,87,"Waco-Temple-Bryan, TX",68538,KRHD-CD,40,DC,48,229345.0,3318,54406,48965400.0,"$36,724,050 ","$19,586,160 ",UHF
1327,87,"Waco-Temple-Bryan, TX",12522,KWKT-TV,44,DT,86,900728.0,8801,144320,129888000.0,"$97,416,000 ","$51,955,200 ",UHF
1328,87,"Waco-Temple-Bryan, TX",35903,KWTX-TV,10,DT,158,1960034.0,17598,288562,155823480.0,"$90,897,030 ",,HVHF
1329,87,"Waco-Temple-Bryan, TX",9781,KXXV,26,DT,152,1680750.0,15984,262091,235881900.0,"$176,911,425 ","$94,352,760 ",UHF
1330,87,"Waco-Temple-Bryan, TX",60384,KYLE-TV,28,DT,72,322088.0,4816,78965,71068500.0,"$53,301,375 ","$28,427,400 ",UHF
1331,88,"Chattanooga, TN",54385,WDEF-TV,12,DT,138,1453359.0,14162,232223,125400420.0,"$73,150,245 ",,HVHF
1332,88,"Chattanooga, TN",49235,WDGA-CD,47,DC,94,522551.0,7009,114923,103430700.0,"$77,573,025 ","$41,372,280 ",UHF
1333,88,"Chattanooga, TN",49236,WDNN-CD,49,DC,83,587065.0,6980,114462,103015800.0,"$77,261,850 ","$41,206,320 ",UHF
1334,88,"Chattanooga, TN",71353,WDSI-TV,40,DT,101,964075.0,9868,161806,145625400.0,"$109,219,050 ","$58,250,160 ",UHF
1335,88,"Chattanooga, TN",60825,WELF-TV,16,DT,148,1382471.0,14304,234551,211095900.0,"$158,321,925 ","$84,438,360 ",UHF
1336,88,"Chattanooga, TN",72060,WFLI-TV,42,DT,130,1126968.0,12104,198475,178627500.0,"$133,970,625 ","$71,451,000 ",UHF
1337,88,"Chattanooga, TN",23942,WNGH-TV,33,DT,173,3334935.0,24020,393864,354477600.0,"$265,858,200 ","$141,791,040 ",UHF
1338,88,"Chattanooga, TN",52078,WPDP-LP,25,CA,56,58956.0,1817,29795,26815500.0,"$20,111,625 ","$10,726,200 ",UHF
1339,88,"Chattanooga, TN",59137,WRCB,13,DT,128,1269666.0,12748,209040,112881600.0,"$65,847,600 ",,HVHF
1340,88,"Chattanooga, TN",65667,WTCI,29,DT,128,1079938.0,11757,192790,173511000.0,"$130,133,250 ","$69,404,400 ",UHF
1341,88,"Chattanooga, TN",49240,WTNB-CD,27,DC,105,434820.0,6757,110797,99717300.0,"$74,787,975 ","$39,886,920 ",UHF
1342,88,"Chattanooga, TN",22590,WTVC,9,DT,129,1311887.0,13009,213315,115190100.0,"$67,194,225 ",,HVHF
1343,88,"Chattanooga, TN",167588,WYHB-CD,44,DC,92,628595.0,7605,124698,112228200.0,"$84,171,150 ","$44,891,280 ",UHF
1344,89,"Colorado Springs-Pueblo, CO",24515,KGHB-CD,27,DC,41,189981.0,2791,45764,41187600.0,"$30,890,700 ","$16,475,040 ",UHF
1345,89,"Colorado Springs-Pueblo, CO",35037,KKTV,49,DT,70,2293347.0,12670,207761,186984900.0,"$140,238,675 ","$74,793,960 ",UHF
1346,89,"Colorado Springs-Pueblo, CO",59014,KOAA-TV,42,DT,59,966761.0,7552,123841,111456900.0,"$83,592,675 ","$44,582,760 ",UHF
1347,89,"Colorado Springs-Pueblo, CO",52579,KRDO-TV,24,DT,67,2250717.0,12280,201362,181225800.0,"$135,919,350 ","$72,490,320 ",UHF
1348,89,"Colorado Springs-Pueblo, CO",69170,KTSC,8,DT,57,1294167.0,8589,140835,76050900.0,"$44,363,025 ",,HVHF
1349,89,"Colorado Springs-Pueblo, CO",166331,KVSN-DT,48,DT,70,2224926.0,12480,204638,184174200.0,"$138,130,650 ","$73,669,680 ",UHF
1350,89,"Colorado Springs-Pueblo, CO",35991,KXRM-TV,22,DT,74,1493036.0,10511,172358,155122200.0,"$116,341,650 ","$62,048,880 ",UHF
1351,90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",9719,KCRG-TV,9,DT,114,1110572.0,11252,184504,99632160.0,"$58,118,760 ",,HVHF
1352,90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",35336,KFXA,27,DT,126,872603.0,10486,171938,154744200.0,"$116,058,150 ","$61,897,680 ",UHF
1353,90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",17625,KFXB-TV,43,DT,141,346005.0,6985,114533,103079700.0,"$77,309,775 ","$41,231,880 ",UHF
1354,90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",25685,KGAN,29,DT,116,1056717.0,11072,181546,163391400.0,"$122,543,550 ","$65,356,560 ",UHF
1355,90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",29095,KIIN,12,DT,125,1327386.0,12881,211219,114058260.0,"$66,533,985 ",,HVHF
1356,90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",21156,KPXR-TV,47,DT,93,739371.0,8292,135973,122375700.0,"$91,781,775 ","$48,950,280 ",UHF
1357,90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",29114,KRIN,35,DT,103,919996.0,9734,159621,143658900.0,"$107,744,175 ","$57,463,560 ",UHF
1358,90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",35096,KWKB,25,DT,122,1092058.0,11543,189270,170343000.0,"$127,757,250 ","$68,137,200 ",UHF
1359,90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",593,KWWL,7,DT,124,1108489.0,11724,192245,103812300.0,"$60,557,175 ",,HVHF
1360,91,"Savannah, GA",69447,DWGSA-CA,50,CA,29,313083.0,3013,49409,44468100.0,"$33,351,075 ","$17,787,240 ",UHF
1362,91,"Savannah, GA",69446,WGSA,35,DT,69,867726.0,7738,126881,114192900.0,"$85,644,675 ","$45,677,160 ",UHF
1363,91,"Savannah, GA",37174,WJCL,22,DT,68,938090.0,7987,130965,117868500.0,"$88,401,375 ","$47,147,400 ",UHF
1364,91,"Savannah, GA",61007,WJWJ-TV,44,DT,69,1008736.0,8343,136802,123121800.0,"$92,341,350 ","$49,248,720 ",UHF
1365,91,"Savannah, GA",48662,WSAV-TV,39,DT,72,978802.0,8395,137655,123889500.0,"$92,917,125 ","$49,555,800 ",UHF
1366,91,"Savannah, GA",27245,WTGS,28,DT,66,967530.0,7991,131034,117930600.0,"$88,447,950 ","$47,172,240 ",UHF
1367,91,"Savannah, GA",590,WTOC-TV,11,DT,65,989433.0,8020,131501,71010540.0,"$41,422,815 ",,HVHF
1368,91,"Savannah, GA",23947,WVAN-TV,9,DT,78,972791.0,8711,142836,77131440.0,"$44,993,340 ",,HVHF
1379,93,"Baton Rouge, LA",24977,KBTR-CD,41,DC,75,743239.0,7466,122426,110183400.0,"$82,637,550 ","$44,073,360 ",UHF
1380,93,"Baton Rouge, LA",24979,KJUN-CD,7,DC,57,146665.0,2891,47411,25601940.0,"$14,934,465 ",,HVHF
1381,93,"Baton Rouge, LA",24218,KWBJ-CD,22,DC,58,101423.0,2425,39771,35793900.0,"$26,845,425 ","$14,317,560 ",UHF
1382,93,"Baton Rouge, LA",24975,KZUP-CD,20,DC,76,706237.0,7326,120133,108119700.0,"$81,089,775 ","$43,247,880 ",UHF
1383,93,"Baton Rouge, LA",589,WAFB,9,DT,110,1761080.0,13918,228226,123242040.0,"$71,891,190 ",,HVHF
1384,93,"Baton Rouge, LA",24976,WBRL-CD,21,DC,74,694997.0,7171,117594,105834600.0,"$79,375,950 ","$42,333,840 ",UHF
1385,93,"Baton Rouge, LA",38616,WBRZ-TV,13,DT,125,2217135.0,16648,272980,147409200.0,"$85,988,700 ",,HVHF
1386,93,"Baton Rouge, LA",51806,WBXH-CD,39,DC,73,694874.0,7122,116787,105108300.0,"$78,831,225 ","$42,043,320 ",UHF
1387,93,"Baton Rouge, LA",12520,WGMB-TV,45,DT,126,1739816.0,14806,242782,218503800.0,"$163,877,850 ","$87,401,520 ",UHF
1388,93,"Baton Rouge, LA",8653,WLFT-CD,30,DC,87,748779.0,8071,132347,119112300.0,"$89,334,225 ","$47,644,920 ",UHF
1389,93,"Baton Rouge, LA",38586,WLPB-TV,25,DT,102,1212636.0,11122,182366,164129400.0,"$123,097,050 ","$65,651,760 ",UHF
1390,93,"Baton Rouge, LA",70021,WVLA-TV,34,DT,128,1892903.0,15566,255240,229716000.0,"$172,287,000 ","$91,886,400 ",UHF
1391,94,"Charleston, SC",10587,WCBD-TV,50,DT,62,1080555.0,8185,134214,120792600.0,"$90,594,450 ","$48,317,040 ",UHF
1392,94,"Charleston, SC",9015,WCIV,36,DT,61,1121724.0,8272,135640,122076000.0,"$91,557,000 ","$48,830,400 ",UHF
1393,94,"Charleston, SC",71297,WCSC-TV,47,DT,62,1012679.0,7924,129930,116937000.0,"$87,702,750 ","$46,774,800 ",UHF
1394,94,"Charleston, SC",21536,WGWG,34,DT,61,986820.0,7759,127222,114499800.0,"$85,874,850 ","$45,799,920 ",UHF
1395,94,"Charleston, SC",61005,WITV,7,DT,66,1068105.0,8396,137676,74345040.0,"$43,367,940 ",,HVHF
1397,94,"Charleston, SC",416,WTAT-TV,24,DT,72,1153279.0,9112,149421,134478900.0,"$100,859,175 ","$53,791,560 ",UHF
1398,95,"Jackson, MS",68911,W18BL-D,18,DC,63,82733.0,2283,37436,33692400.0,"$25,269,300 ","$13,476,960 ",UHF
1399,95,"Jackson, MS",49712,WAPT,21,DT,67,770773.0,7186,117837,106053300.0,"$79,539,975 ","$42,421,320 ",UHF
1400,95,"Jackson, MS",71326,WDBD,40,DT,92,917368.0,9187,150642,135577800.0,"$101,683,350 ","$54,231,120 ",UHF
1401,95,"Jackson, MS",48667,WJTV,12,DT,106,964191.0,10110,165773,89517420.0,"$52,218,495 ",,HVHF
1402,95,"Jackson, MS",68542,WLBT,30,DT,99,944331.0,9669,158547,142692300.0,"$107,019,225 ","$57,076,920 ",UHF
1403,95,"Jackson, MS",84253,WLOO,41,DT,87,911697.0,8906,146037,131433300.0,"$98,574,975 ","$52,573,320 ",UHF
1404,95,"Jackson, MS",43184,WMAU-TV,18,DT,118,633799.0,8648,141806,127625400.0,"$95,719,050 ","$51,050,160 ",UHF
1405,95,"Jackson, MS",43168,WMPN-TV,20,DT,100,849938.0,9219,151173,136055700.0,"$102,041,775 ","$54,422,280 ",UHF
1406,95,"Jackson, MS",136749,WRBJ-TV,34,DT,85,1014755.0,9287,152289,137060100.0,"$102,795,075 ","$54,824,040 ",UHF
1407,95,"Jackson, MS",166512,WWJX,23,DT,78,518503.0,6359,104280,93852000.0,"$70,389,000 ","$37,540,800 ",UHF
1408,96,"South Bend-Elkhart, IN",36117,WHME-TV,48,DT,137,1248981.0,13081,214495,193045500.0,"$144,784,125 ","$77,218,200 ",UHF
1409,96,"South Bend-Elkhart, IN",41674,WNDU-TV,42,DT,193,1733935.0,18293,299968,269971200.0,"$202,478,400 ","$107,988,480 ",UHF
1410,96,"South Bend-Elkhart, IN",41671,WNIT,35,DT,132,1252438.0,12858,210836,189752400.0,"$142,314,300 ","$75,900,960 ",UHF
1411,96,"South Bend-Elkhart, IN",73983,WSBT-TV,22,DT,164,1640406.0,16402,268953,242057700.0,"$181,543,275 ","$96,823,080 ",UHF
1412,96,"South Bend-Elkhart, IN",74007,WSJV,28,DT,152,1483724.0,15018,246251,221625900.0,"$166,219,425 ","$88,650,360 ",UHF
1413,97,"Tri-Cities, TN-VA",77678,WAPG-CD,18,DC,81,194579.0,3970,65098,58588200.0,"$43,941,150 ","$23,435,280 ",UHF
1414,97,"Tri-Cities, TN-VA",77677,WAPK-CD,36,DC,84,456231.0,6191,101511,91359900.0,"$68,519,925 ","$36,543,960 ",UHF
1415,97,"Tri-Cities, TN-VA",77676,WAPW-CD,21,DC,58,90879.0,2296,37647,33882300.0,"$25,411,725 ","$13,552,920 ",UHF
1416,97,"Tri-Cities, TN-VA",2455,WCYB-TV,5,DT,236,2677215.0,25136,412170,92738250.0,,,LVHF
1417,97,"Tri-Cities, TN-VA",40761,WEMT,38,DT,139,1153852.0,12664,207664,186897600.0,"$140,173,200 ","$74,759,040 ",UHF
1418,97,"Tri-Cities, TN-VA",57826,WJHL-TV,11,DT,153,1431667.0,14800,242687,131050980.0,"$76,446,405 ",,HVHF
1419,97,"Tri-Cities, TN-VA",27503,WKIN-CD,7,DC,51,167491.0,2923,47925,25879500.0,"$15,096,375 ",,HVHF
1420,97,"Tri-Cities, TN-VA",27502,WKPT-CD,22,DC,83,493653.0,6401,104961,94464900.0,"$70,848,675 ","$37,785,960 ",UHF
1421,97,"Tri-Cities, TN-VA",27504,WKPT-TV,27,DT,105,854924.0,9475,155359,139823100.0,"$104,867,325 ","$55,929,240 ",UHF
