auction_id,stage,round,bidder,frn,call_sign,facility_id,pre_auction_band,round_station_status,round_held_option,bid_option,bid_option_price,fallback_option,fallback_option_price,benchmark_overprice,random_number
1001,1,11,"KSTC-TV, LLC",0009769514,KSTC-TV,35843,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,114486053,"","",15.775634934229231,0.4344406278129479
1001,1,11,Azteca Broadcasting Corporation,0003775988,KSVN-CD,168239,UHF,Bidding,Go off-air,Go off-air,63807254,"","",25.596004152440685,0.6507179479518478
1001,1,11,"Trinity Christian Center of Santa Ana, Inc.",0003791712,KTAJ-TV,999,UHF,Bidding,Go off-air,Go off-air,99532109,"","",25.596004152440685,0.6457414831270647
1001,1,11,"Palazuelos, Raul & Consuelo",0004068268,KTAS,12930,UHF,Bidding,Go off-air,Go off-air,46356923,"","",25.596004152440685,0.9071192662210059
1001,1,11,"Trinity Broadcasting of Oklahoma City, Inc.",0005077516,KTBO-TV,67999,UHF,Bidding,Go off-air,Go off-air,77268705,"","",25.596004152440685,0.18218403722851018
1001,1,11,"KTBU Licensing, Inc.",0021081906,KTBU,28324,UHF,Bidding,Go off-air,Go off-air,156211901,"","",25.596004152440685,0.6235307648163073
1001,1,11,Trinity Broadcasting of Washington,0005022751,KTBW-TV,67950,UHF,Bidding,Go off-air,Go off-air,148419965,"","",25.596004152440685,0.6800473966012217
1001,1,11,"Twin Cities Public Television, Inc.",0002644037,KTCA-TV,68594,UHF,Bidding,Go off-air,Go off-air,118245860,"","",25.596004152440685,0.9155890997064622
1001,1,11,ARKANSAS EDUCATIONAL TELEVISION COMMISSION,0001730639,KTEJ,2769,UHF,Bidding,Move to High-VHF,Move to High-VHF,16635978,"","",10.938810648109552,0.7820853111757078
1001,1,11,Channel 49 Acquisition Corporation,0003755279,KTEN,35666,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,47313985,"","",16.40340706117547,0.4094571170445507
1001,1,11,UniMas Sacramento LLC,0008192544,KTFK-DT,20871,UHF,Bidding,Go off-air,Go off-air,194646861,"","",26.94316226572704,""
1001,1,11,"KAKW License Partnership, L.P.",0008192122,KTFO-CD,35882,UHF,Bidding,Go off-air,Go off-air,107572326,"","",25.596004152440685,0.4241596686528427
1001,1,11,"Entravision Holdings, LLC",0001529627,KTFV-CD,28280,UHF,Bidding,Go off-air,Go off-air,40116617,"","",25.596004152440685,0.03715911206768652
1001,1,11,"OTA Broadcasting (SFO), LLC",0021186788,KTLN-TV,49153,UHF,Bidding,Go off-air,Go off-air,210406321,"","",26.94316226572704,""
1001,1,11,"NRJ TV SF License Co, LLC",0018608174,KTNC-TV,21533,UHF,Bidding,Go off-air,Go off-air,302564222,"","",26.94316226572704,""
1001,1,11,"ION Media Tulsa License, Inc.",0003727153,KTPX-TV,7078,UHF,Bidding,Go off-air,Go off-air,77729945,"","",25.596004152440685,0.4430550860098277
1001,1,11,"Lincoln Broadcasting Company, a California LP",0009298266,KTSF,37511,UHF,Bidding,Go off-air,Go off-air,238924876,"","",26.94316226572704,""
1001,1,11,Tucker Operating Co. LLC,0022774442,KTTU,11908,UHF,Bidding,Go off-air,Go off-air,56600443,"","",25.596004152440685,0.06530753960920999
1001,1,11,Tyler Media L.L.C.,0021905690,KTUZ-TV,77480,UHF,Bidding,Move to High-VHF,Move to High-VHF,25031234,"","",14.187831208441509,0.02278732935256178
1001,1,11,Multimedia Holdings Corporation,0001887363,KTVD,68581,UHF,Bidding,Go off-air,Go off-air,133175497,"","",25.596004152440685,0.15249118527738392
1001,1,11,"KTVI License, LLC",0017790890,KTVI,35693,UHF,Bidding,Go off-air,Go off-air,127869446,"","",25.596004152440685,0.9347910569015301
1001,1,11,Television Station KTXA Inc.,0002057271,KTXA,51517,UHF,Bidding,Go off-air,Go off-air,196480558,"","",25.596004152440685,0.6413515738583028
1001,1,11,"KTXD License Company, LLC",0021138607,KTXD-TV,42359,UHF,Bidding,Go off-air,Go off-air,161947965,"","",25.596004152440685,0.896277119610912
1001,1,11,"Fox Television Stations, LLC",0005795067,KTXH,51569,UHF,Bidding,Go off-air,Go off-air,161802580,"","",25.596004152440685,0.2779760405301245
1001,1,11,BlueStone License Holdings Inc.,0010338895,KTXS-TV,308,UHF,Bidding,Move to High-VHF,Move to High-VHF,13876696,"","",10.020994717544482,0.6125938602230915
1001,1,11,"word of god fellowship, inc.",0001843697,KTZT-CD,8986,UHF,Bidding,Go off-air,Go off-air,53781300,"","",25.596004152440685,0.7856467333270902
1001,1,11,ARIZONA BOARD OF REGENTS FOR BENEFIT OF UNIV OF AZ,0003732716,KUAS-TV,2722,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,50262396,"","",13.7454072387726,0.30583025225693616
1001,1,11,"OTA Broadcasting (HOU), LLC",0022332142,KUGB-CD,66790,UHF,Bidding,Go off-air,Go off-air,153340029,"","",25.596004152440685,0.7957234237965727
1001,1,11,Serestar Communications Corporation,0023041908,KULX-CD,168495,UHF,Bidding,Go off-air,Go off-air,62949788,"","",25.596004152440685,0.6670038851636657
1001,1,11,"SINCLAIR SEATTLE LICENSEE, LLC",0023174477,KUNS-TV,4624,UHF,Bidding,Go off-air,Go off-air,139513068,"","",25.596004152440685,0.08584119194200934
1001,1,11,Tyler Media L.L.C.,0021905690,KUOK-CD,14885,UHF,Bidding,Move to High-VHF,Move to High-VHF,17300891,"","",14.511005110409783,0.6448003962164706
1001,1,11,EICB-TV LLC,0004542031,KUOT-CD,31368,UHF,Bidding,Go off-air,Go off-air,70125884,"","",25.596004152440685,0.7676153921199277
1001,1,11,"Hawaii Catholic TV, Inc.",0015331655,KUPU,89714,UHF,Bidding,Go off-air,Go off-air,53593425,"","",25.596004152440685,0.0640854385158508
1001,1,11,"ION Media Salt Lake City License, Inc.",0001733054,KUPX-TV,57884,UHF,Bidding,Go off-air,Drop out of bidding,"","","",26.94316226572704,""
1001,1,11,"Channel 51 of San Diego, Inc.",0002965655,KUSI-TV,10238,UHF,Bidding,Go off-air,Go off-air,114632216,"","",25.596004152440685,0.6293991361756135
1001,1,11,Univision Salt Lake City LLC,0017777152,KUTH-DT,81451,UHF,Bidding,Go off-air,Go off-air,83790567,"","",25.596004152440685,0.19982050098054194
1001,1,11,"Fox Television Stations, LLC",0005795067,KUTP,68886,UHF,Bidding,Go off-air,Go off-air,111169589,"","",25.596004152440685,0.25766645202301797
1001,1,11,Tyler Media L.L.C.,0021905690,KUTU-CD,31369,UHF,Bidding,Move to High-VHF,Move to High-VHF,18345739,"","",13.429871481107284,0.3005855010905585
1001,1,11,"Mako Communications, LLC",0004985982,KUVM-CD,13200,UHF,Bidding,Go off-air,Go off-air,126372079,"","",25.596004152440685,0.9632951405803934
1001,1,11,"KUVN License Partnership, L.P.",0007997810,KUVN-CD,5319,UHF,Bidding,Go off-air,Go off-air,57839290,"","",25.596004152440685,0.6990329928738599
1001,1,11,"Northstar San Antonio License, LLC",0015209497,KVDF-CD,60464,UHF,Bidding,Go off-air,Go off-air,91842046,"","",25.596004152440685,0.9174324913203319
1001,1,11,"Entravision Holdings, LLC",0001529627,KVER-CA,69753,UHF,Bidding,Go off-air,Go off-air,27134324,"","",25.596004152440685,0.7112315010702862
1001,1,11,KVMM LLC,0024441768,KVMM-CD,18741,UHF,Bidding,Go off-air,Go off-air,21229325,"","",25.596004152440685,0.4674089445779275
1001,1,11,"Entravision Holdings, LLC",0001529627,KVSN-DT,166331,UHF,Bidding,Go off-air,Go off-air,104758301,"","",25.596004152440685,0.25703149136500036
1001,1,11,"Victory Television Network, Inc.",0001554666,KVTJ-DT,2784,UHF,Bidding,Move to High-VHF,Move to High-VHF,33779275,"","",10.994576494973813,0.3867261997838355
1001,1,11,Price Media Corporation,0003746807,KWBJ-CD,24218,UHF,Bidding,Go off-air,Go off-air,20359573,"","",25.596004152440685,0.6986939977042853
1001,1,11,"word of god fellowship, inc.",0001843697,KWBM,78314,UHF,Bidding,Go off-air,Go off-air,61319323,"","",25.596004152440685,0.8812718191128035
1001,1,11,"Ho'Ona'Auao Community TV, Inc.",0009659400,KWBN,27425,UHF,Bidding,Go off-air,Go off-air,44136725,"","",25.596004152440685,0.12189999133326457
1001,1,11,"LeSEA Broadcasting of Tulsa, Inc.",0011666849,KWHB,37099,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,63216415,"","",17.645829285137097,0.06547730985038691
1001,1,11,"LeSEA Broadcasting of Hawaii, Inc.",0016238164,KWHE,36846,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,26951583,"","",18.585010759759598,0.3820871987337562
1001,1,11,"LeSEA Broadcasting of Hawaii, Inc.",0016238164,KWHM,37105,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,10964799,"","",18.642020798963586,0.2352825245130501
1001,1,11,"KM TELEVISION OF IOWA, LLC",0005014519,KWKB,35096,UHF,Bidding,Go off-air,Go off-air,96891114,"","",25.596004152440685,0.9431128790564618
1001,1,11,"Pinnacle Media, LLC",0019028406,KWNL-CD,52426,UHF,Bidding,Go off-air,Go off-air,46014448,"","",25.596004152440685,0.4664563423479562
1001,1,11,"word of god fellowship, inc.",0001843697,KWOG,67347,UHF,Bidding,Go off-air,Go off-air,49982853,"","",25.596004152440685,0.9217392019670774
1001,1,11,"ION Media License Company, LLC",0003720042,KWPX-TV,56852,UHF,Bidding,Go off-air,Go off-air,148444026,"","",25.596004152440685,0.9896415856734972
1001,1,11,"J.F. Broadcasting, LLC",0003756566,KWSD,29121,UHF,Bidding,Go off-air,Go off-air,29162039,"","",25.596004152440685,0.637907879561424
1001,1,11,"RADIO SPECTRUM PARTNERS, LP",0022413173,KXLK-CD,48836,UHF,Bidding,Go off-air,Go off-air,95303649,"","",25.596004152440685,0.7472037807802717
1001,1,11,"Tribune Broadcasting Fort Smith License, LLC",0016216038,KXNW,81593,UHF,Bidding,Go off-air,Go off-air,54926977,"","",25.596004152440685,0.5685018437385739
1001,1,11,LIN Television Corporation,0003780368,KXRM-TV,35991,UHF,Bidding,Move to High-VHF,Move to High-VHF,34108479,"","",8.90613836845435,0.048790728348319656
1001,1,11,NBC Telemundo License LLC,0019509470,KXTX-TV,35994,UHF,Bidding,Go off-air,Go off-air,183247424,"","",25.596004152440685,0.30387385785906806
1001,1,11,"Northstar Houston License, LLC",0020500369,KYAZ,31870,UHF,Bidding,Go off-air,Go off-air,153390709,"","",25.596004152440685,0.7332176014320961
1001,1,11,"Nexstar Broadcasting, Inc.",0009961889,KYLE-TV,60384,UHF,Bidding,Go off-air,Go off-air,40423769,"","",25.596004152440685,0.15013287168995826
1001,1,11,"KYOU License Subsidiary, LLC",0021205679,KYOU-TV,53820,UHF,Bidding,Go off-air,Go off-air,58694709,"","",25.596004152440685,0.6367562465832249
1001,1,11,"LSB Broadcasting, Inc.",0001569110,KYTX,55644,UHF,Bidding,Go off-air,Go off-air,77645990,"","",25.596004152440685,0.02983569449686352
1001,1,11,KZJL License LLC,0016264616,KZJL,69531,UHF,Bidding,Go off-air,Go off-air,149645502,"","",25.596004152440685,0.7893296020098346
1001,1,11,Caballero Acquisition LLC,0014625362,KZMM-CD,18740,UHF,Bidding,Go off-air,Go off-air,76676413,"","",25.596004152440685,0.231569516320701
1001,1,11,Knight Broadcasting of Baton Rouge License Corp,0004973798,KZUP-CD,24975,UHF,Bidding,Go off-air,Go off-air,61498495,"","",25.596004152440685,0.7887521223174925
1001,1,11,"Three Angels Broadcasting Network, Inc.",0003716198,W15BU-D,66983,UHF,Bidding,Go off-air,Go off-air,27313496,"","",25.596004152440685,0.9161690929875905
1001,1,11,"Media-Com Television, Inc.",0002931756,W16DO-D,41074,UHF,Bidding,Go off-air,Go off-air,110055139,"","",25.596004152440685,0.5710300865785389
1001,1,11,"Three Angels Broadcasting Network, Inc.",0003716198,W17DJ-D,67020,UHF,Bidding,Go off-air,Go off-air,51158221,"","",25.596004152440685,0.07599225372835039
1001,1,11,"Duncan, George G",0023829625,W18BL-D,68911,UHF,Bidding,Go off-air,Go off-air,19164240,"","",25.596004152440685,0.7538712026780301
1001,1,11,"Three Angels Broadcasting Network, Inc.",0003716198,W23BW-D,67000,UHF,Bidding,Go off-air,Go off-air,59853184,"","",25.596004152440685,0.9508229219864861
1001,1,11,"OTA Broadcasting (PIT), LLC",0023171168,W24BB-D,68137,UHF,Bidding,Go off-air,Go off-air,43738963,"","",25.596004152440685,0.011335246748682581
1001,1,11,"Three Angels Broadcasting Network, Inc.",0003716198,W29CI-D,66996,UHF,Bidding,Go off-air,Go off-air,23310792,"","",25.596004152440685,0.24164293398520276
1001,1,11,"HME Equity Fund II, LLC",0023521115,W33BY-D,25722,UHF,Bidding,Go off-air,Go off-air,115988292,"","",25.596004152440685,0.19777442844059423
1001,1,11,"Unity Broadcasting, Inc.",0004318853,W34DV-D,68905,UHF,Bidding,Go off-air,Go off-air,18224866,"","",25.596004152440685,0.9593862000674523
1001,1,11,"Unity Broadcasting, Inc.",0004318853,W39CA-D,68910,UHF,Bidding,Go off-air,Go off-air,23891822,"","",25.596004152440685,0.728403119385694
1001,1,11,"Local Media TV Chicago, LLC",0021768577,W40CN-D,71111,UHF,Bidding,Go off-air,Go off-air,66353033,"","",25.596004152440685,0.7310303633537621
1001,1,11,"Triple J Community Broadcasting, LLC",0005012992,W47AO-D,68136,UHF,Bidding,Go off-air,Go off-air,32215130,"","",25.596004152440685,0.42914266395715994
1001,1,11,Glen Iris Baptist School,0001754217,W47EI-D,24257,UHF,Bidding,Go off-air,Go off-air,63204724,"","",25.596004152440685,0.6586510146897215
1001,1,11,"Liberty Communications, Inc.",0021232889,W50CH,37238,UHF,Bidding,Go off-air,Go off-air,14500136,"","",25.596004152440685,0.19496085694907972
1001,1,11,"Three Angels Broadcasting Network, Inc.",0003716198,W50EA-D,168014,UHF,Bidding,Go off-air,Go off-air,71357564,"","",25.596004152440685,0.41801338252844933
1001,1,11,"WAAY-TV License, LLC",0016323735,WAAY-TV,57292,UHF,Bidding,Go off-air,Go off-air,120214705,"","",25.596004152440685,0.4085218286689424
1001,1,11,"Associated Christian Television System, Inc.",0005086111,WACX,60018,UHF,Bidding,Go off-air,Go off-air,181323117,"","",25.596004152440685,0.4084295589149467
1001,1,11,Adell Broadcasting Corporation,0003781630,WADL,455,UHF,Bidding,Go off-air,Go off-air,237448499,"","",25.596004152440685,0.7987798417835924
1001,1,11,"WAFF License Subsidiary, LLC",0014585566,WAFF,591,UHF,Bidding,Move to High-VHF,Move to High-VHF,36972928,"","",9.660794279299836,0.8161820782979282
1001,1,11,"Living Faith Ministries, Inc.",0002058089,WAGV,37809,UHF,Bidding,Go off-air,Go off-air,127158900,"","",25.596004152440685,0.8061066120433404
1001,1,11,"Gray Television Licensee, LLC",0018223693,WAHU-CD,47705,UHF,Bidding,Go off-air,Go off-air,43299224,"","",25.596004152440685,0.8906074979923648
1001,1,11,"VideOhio, Inc.",0006173322,WALV-CD,70161,UHF,Bidding,Go off-air,Go off-air,106322729,"","",25.596004152440685,0.2945106711176485
1001,1,11,"PRISM BROADCASTING NETWORK, INC.",0004948824,WANN-CD,168812,UHF,Bidding,Go off-air,Go off-air,163530822,"","",25.596004152440685,0.10055041245606244
1001,1,11,"Four Seaons Peoria, LLC",0005944368,WAOE,52280,UHF,Bidding,Go off-air,Go off-air,59154925,"","",25.596004152440685,0.8865984509179943
1001,1,11,"Media-Com Television, Inc.",0002931756,WAOH-CD,41070,UHF,Bidding,Go off-air,Go off-air,73831162,"","",25.596004152440685,0.4183070974742378
1001,1,11,Holston Valley Broadcasting Corporation,0001770163,WAPG-CD,77678,UHF,Bidding,Go off-air,Go off-air,33324973,"","",25.596004152440685,0.5723694058438505
1001,1,11,Holston Valley Broadcasting Corporation,0001770163,WAPK-CD,77677,UHF,Bidding,Go off-air,Go off-air,51965519,"","",25.596004152440685,0.04541316895127723
1001,1,11,Holston Valley Broadcasting Corporation,0001770163,WAPW-CD,77676,UHF,Bidding,Go off-air,Go off-air,19272255,"","",25.596004152440685,0.8162073168499666
1001,1,11,"TCT of Michigan, Inc.",0005077532,WAQP,67792,UHF,Bidding,Go off-air,Go off-air,144751034,"","",25.596004152440685,0.03840111949321123
1001,1,11,"SUNSHINE BROADCASTING COMPANY, INC..",0004536595,WARP-CD,55106,UHF,Bidding,Go off-air,Go off-air,105167326,"","",25.596004152440685,0.0035425218462759034
1001,1,11,"Waters & Brock Communications, Inc.",0006152425,WARZ-CD,71089,UHF,Bidding,Go off-air,Go off-air,80534755,"","",25.596004152440685,0.8094379689219898
1001,1,11,"Community Television, Inc.",0016652232,WATC-DT,13206,UHF,Bidding,Go off-air,Go off-air,226072099,"","",25.596004152440685,0.6943310698671247
1001,1,11,"Pacific and Southern, LLC",0024376113,WATL,22819,UHF,Bidding,Go off-air,Go off-air,203610069,"","",25.596004152440685,0.8727293102766202
1001,1,11,"Beach TV Properties, Inc.",0004941621,WAWD,54938,UHF,Bidding,Go off-air,Go off-air,44099867,"","",25.596004152440685,0.45852035075867603
1001,1,11,"WMTM, LLC",0023631377,WAZW-CD,168449,UHF,Bidding,Go off-air,Go off-air,41007870,"","",25.596004152440685,0.992103789191115
1001,1,11,Tennessee Broadcasting Partners,0003828696,WBBJ-TV,65204,UHF,Bidding,Move to High-VHF,Move to High-VHF,27580356,"","",10.099019810334795,0.4217344232033027
1001,1,11,Miami Television Station WBFS Inc.,0003476116,WBFS-TV,12497,UHF,Bidding,Go off-air,Go off-air,158920470,"","",25.596004152440685,0.17729449743272763
1001,1,11,"Nexstar Broadcasting, Inc.",0009961889,WBGH-CD,15569,UHF,Bidding,Go off-air,Go off-air,17306994,"","",25.596004152440685,0.37652410623558075
1001,1,11,Bowling Green State University,0002914638,WBGU-TV,6568,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,87659269,"","",17.205776752008603,0.5755261544961195
1001,1,11,"word of god fellowship, inc.",0001843697,WBIF,81594,UHF,Bidding,Go off-air,Go off-air,36659620,"","",25.596004152440685,0.5493615514249659
1001,1,11,Flinn Broadcasting Corporation,0003790359,WBIH,84802,UHF,Bidding,Go off-air,Go off-air,78343225,"","",25.596004152440685,0.5043904644931362
1001,1,11,"Tidwell, Tony W",0000013607,WBII-CD,41883,UHF,Bidding,Go off-air,Go off-air,21603539,"","",25.596004152440685,0.4002788812692638
1001,1,11,Alabama Broadcasting Partners,0003828738,WBMM,68427,UHF,Bidding,Go off-air,Go off-air,61749848,"","",25.596004152440685,0.5270759011765134
1001,1,11,"HME Equity Fund II, LLC",0023006612,WBNF-CD,14326,UHF,Bidding,Go off-air,Go off-air,71299205,"","",25.596004152440685,0.5241003780317138
1001,1,11,"Fifth Street Enterprises, LLC",0024413338,WBOA-CD,259,UHF,Bidding,Go off-air,Go off-air,119335226,"","",25.596004152440685,0.8161351079033297
1001,1,11,"WATCHMAN BROADCASTING PRODUCTIONS INTERNATIONAL, I",0005098371,WBPI-CD,17464,UHF,Bidding,Move to Low-VHF,Move to High-VHF,14400394,Move to Low-VHF,37000962,18.91456231349474,0.13224124358728717
1001,1,11,"GOCOM MEDIA OF ILLINOIS, LLC",0015021157,WBUI,16363,UHF,Bidding,Go off-air,Go off-air,81061009,"","",25.596004152440685,0.31010814104532936
1001,1,11,"Trinity Christian Center of Santa Ana, Inc.",0003791712,WBUY-TV,60830,UHF,Bidding,Go off-air,Go off-air,90494160,"","",25.596004152440685,0.1998306339568382
1001,1,11,"L4 MEDIA GROUP, LLC",0014037857,WBXA-CD,70426,UHF,Bidding,Go off-air,Go off-air,53061028,"","",25.596004152440685,0.47463291895340776
1001,1,11,"L4 MEDIA GROUP, LLC",0014037857,WBXC-CD,70428,UHF,Bidding,Go off-air,Go off-air,17825057,"","",25.596004152440685,0.5517399685039936
1001,1,11,"WAFB License Subsidiary, LLC",0011561370,WBXH-CD,51806,UHF,Bidding,Go off-air,Go off-air,59785610,"","",25.596004152440685,0.27872987837972574
1001,1,11,CBS Operations Inc.,0003475902,WBXI-CA,70416,UHF,Bidding,Go off-air,Go off-air,69375409,"","",25.596004152440685,0.7680804865624675
1001,1,11,"L4 MEDIA GROUP, LLC",0014037857,WBXJ-CD,70414,UHF,Bidding,Go off-air,Go off-air,53190544,"","",25.596004152440685,0.6828338316982528
1001,1,11,"Belo TV, Inc.",0013697719,WBXN-CD,70419,UHF,Bidding,Go off-air,Go off-air,63026576,"","",25.596004152440685,0.021880864206277884
1001,1,11,"Gray Television Licensee, LLC.",0020562492,WBXX-TV,72971,UHF,Bidding,Go off-air,Go off-air,151216585,"","",25.596004152440685,0.6573600587150689
1001,1,11,"Fifth Street Enterprises, LLC",0024413338,WBYD-CD,68395,UHF,Bidding,Go off-air,Go off-air,113717927,"","",25.596004152440685,0.8415425289377593
1001,1,11,"Mt. Mansfield Television, Inc.",0003644176,WCAX-TV,46728,UHF,Bidding,Go off-air,Go off-air,88679915,"","",25.596004152440685,0.5832263337177334
1001,1,11,"Asociacion Evangelistica Cristo Viene, Inc.",0009237223,WCCV-TV,3001,UHF,Bidding,Go off-air,Go off-air,136541884,"","",26.94316226572704,""
1001,1,11,"Young Broadcasting of Albany, Inc.",0003453644,WCDC-TV,74419,UHF,Bidding,Go off-air,Go off-air,120068807,"","",25.596004152440685,0.8820299720333094
1001,1,11,"WCHS LICENSEE, LLC",0002144434,WCHS-TV,71280,UHF,Bidding,Go off-air,Go off-air,103067429,"","",25.596004152440685,0.9754492275225551
1001,1,11,WMMP LICENSEE L.P.,0004970851,WCIV,9015,UHF,Bidding,Go off-air,Go off-air,69436840,"","",25.596004152440685,0.983013070397121
1001,1,11,"word of god fellowship, inc.",0001843697,WCLL-CD,30244,UHF,Bidding,Go off-air,Go off-air,98643928,"","",25.596004152440685,0.3593699004744394
